DriverNumber,BroadcastName,Abbreviation,DriverId,TeamName,TeamColor,TeamId,FirstName,LastName,FullName,HeadshotUrl,CountryCode,Position,ClassifiedPosition,GridPosition,Q1,Q2,Q3,Time,Status,Points,RaceName,Country,Round,positions_gained,is_winner,podium,dnf,driver_team_combo,Driver,avg_lap_time,fastest_lap_time,lap_time_std,num_laps,num_stints,most_used_compound,avg_tyre_life,num_personal_bests,num_pitstops,best_sector1,best_sector2,best_sector3,Year
11,S PEREZ,PER,perez,Racing Point,f596c8,force_india,Sergio,Perez,Sergio Perez,,,18.0,R,13.0,,,,,Brakes,0.0,Mexican Grand Prix,Mexico,19,-5.0,0,0,1,PER_Racing Point,PER,87.607184,83.545,8.315354,38.0,2.0,SUPERSOFT,13.81578947368421,4,2.0,28.395,32.675,21.436,2018
55,C SAINZ,SAI,sainz,Renault,FFF500,renault,Carlos,Sainz,Carlos Sainz,,,19.0,R,8.0,,,,,Suspension,0.0,Mexican Grand Prix,Mexico,19,-11.0,0,0,1,SAI_Renault,SAI,85.687107,82.386,4.741917,28.0,2.0,SUPERSOFT,9.0,4,1.0,28.799,32.271,21.13,2018
14,F ALONSO,ALO,alonso,McLaren,FF8700,mclaren,Fernando,Alonso,Fernando Alonso,,,20.0,R,12.0,,,,,Engine,0.0,Mexican Grand Prix,Mexico,19,-8.0,0,0,1,ALO_McLaren,ALO,87.985333,84.197,5.843428,3.0,1.0,ULTRASOFT,2.0,2,0.0,29.51,32.859,21.731,2018
44,L HAMILTON,HAM,hamilton,Mercedes,00D2BE,mercedes,Lewis,Hamilton,Lewis Hamilton,,,1.0,1,1.0,,,,0 days 01:27:17.062000,Finished,25.0,Japanese Grand Prix,Japan,17,0.0,1,1,0,HAM_Mercedes,HAM,98.81249,92.785,13.516523,53.0,2.0,MEDIUM,14.784313725490197,9,1.0,33.022,41.638,17.918,2018
77,V BOTTAS,BOT,bottas,Mercedes,00D2BE,mercedes,Valtteri,Bottas,Valtteri Bottas,,,2.0,2,2.0,,,,0 days 00:00:12.919000,Finished,18.0,Japanese Grand Prix,Japan,17,0.0,0,1,0,BOT_Mercedes,BOT,99.056245,93.11,13.287839,53.0,2.0,MEDIUM,15.076923076923077,7,1.0,33.042,41.648,17.782,2018
33,M VERSTAPPEN,VER,max_verstappen,Red Bull Racing,1E41FF,red_bull,Max,Verstappen,Max Verstappen,,,3.0,3,3.0,,,,0 days 00:00:14.295000,Finished,15.0,Japanese Grand Prix,Japan,17,0.0,0,1,0,VER_Red Bull Racing,VER,99.082207,93.367,13.346533,53.0,2.0,SOFT,15.346153846153848,7,1.0,33.261,41.955,18.034,2018
3,D RICCIARDO,RIC,ricciardo,Red Bull Racing,1E41FF,red_bull,Daniel,Ricciardo,Daniel Ricciardo,,,4.0,4,15.0,,,,0 days 00:00:19.495000,Finished,12.0,Japanese Grand Prix,Japan,17,11.0,0,0,0,RIC_Red Bull Racing,RIC,99.18032,93.187,12.796178,53.0,2.0,MEDIUM,13.807692307692308,10,1.0,33.092,41.769,17.98,2018
7,K RAIKKONEN,RAI,raikkonen,Ferrari,DC0000,ferrari,Kimi,Räikkönen,Kimi Räikkönen,,,5.0,5,4.0,,,,0 days 00:00:50.998000,Finished,10.0,Japanese Grand Prix,Japan,17,-1.0,0,0,0,RAI_Ferrari,RAI,99.774716,94.223,12.864088,53.0,2.0,MEDIUM,16.346153846153847,8,1.0,33.665,42.222,18.004,2018
5,S VETTEL,VET,vettel,Ferrari,DC0000,ferrari,Sebastian,Vettel,Sebastian Vettel,,,6.0,6,8.0,,,,0 days 00:01:09.873000,Finished,8.0,Japanese Grand Prix,Japan,17,2.0,0,0,0,VET_Ferrari,VET,100.130849,92.318,12.975597,53.0,2.0,SOFT,14.961538461538462,7,1.0,32.959,41.339,18.02,2018
11,S PEREZ,PER,perez,Racing Point,f596c8,force_india,Sergio,Perez,Sergio Perez,,,7.0,7,9.0,,,,0 days 00:01:19.379000,Finished,6.0,Japanese Grand Prix,Japan,17,2.0,0,0,0,PER_Racing Point,PER,100.310207,94.073,12.385069,53.0,2.0,SOFT,15.0,12,1.0,33.666,42.116,18.106,2018
8,R GROSJEAN,GRO,grosjean,Haas F1 Team,828282,haas,Romain,Grosjean,Romain Grosjean,,,8.0,8,5.0,,,,0 days 00:01:27.198000,Finished,4.0,Japanese Grand Prix,Japan,17,-3.0,0,0,0,GRO_Haas F1 Team,GRO,100.457735,94.786,12.520382,53.0,2.0,SOFT,15.192307692307692,8,1.0,33.496,42.485,18.351,2018
31,E OCON,OCO,ocon,Racing Point,f596c8,force_india,Esteban,Ocon,Esteban Ocon,,,9.0,9,11.0,,,,0 days 00:01:28.055000,Finished,2.0,Japanese Grand Prix,Japan,17,2.0,0,0,0,OCO_Racing Point,OCO,100.473905,94.67,12.28341,53.0,2.0,MEDIUM,14.961538461538462,12,1.0,33.837,42.354,18.24,2018
55,C SAINZ,SAI,sainz,Renault,FFF500,renault,Carlos,Sainz,Carlos Sainz,,,10.0,10,13.0,,,,,+1 Lap,1.0,Japanese Grand Prix,Japan,17,3.0,0,0,1,SAI_Renault,SAI,100.886615,94.197,12.220727,52.0,2.0,SOFT,13.84313725490196,14,1.0,33.393,42.431,18.169,2018
10,P GASLY,GAS,gasly,Toro Rosso,469BFF,toro_rosso,Pierre,Gasly,Pierre Gasly,,,11.0,11,7.0,,,,,+1 Lap,0.0,Japanese Grand Prix,Japan,17,-4.0,0,0,1,GAS_Toro Rosso,GAS,101.13375,94.133,12.312918,52.0,2.0,SUPERSOFT,15.019607843137257,6,1.0,33.317,42.393,18.013,2018
9,M ERICSSON,ERI,ericsson,Sauber,9B0000,sauber,Marcus,Ericsson,Marcus Ericsson,,,12.0,12,20.0,,,,,+1 Lap,0.0,Japanese Grand Prix,Japan,17,8.0,0,0,1,ERI_Sauber,ERI,100.522254,96.294,9.576171,51.0,2.0,MEDIUM,22.74,3,1.0,34.468,42.986,18.427,2018
28,B HARTLEY,HAR,brendon_hartley,Toro Rosso,469BFF,toro_rosso,Brendon,Hartley,Brendon Hartley,,,13.0,13,6.0,,,,,+1 Lap,0.0,Japanese Grand Prix,Japan,17,-7.0,0,0,1,HAR_Toro Rosso,HAR,101.553923,94.857,11.979391,52.0,2.0,SUPERSOFT,14.882352941176473,8,1.0,33.864,42.325,18.367,2018
14,F ALONSO,ALO,alonso,McLaren,FF8700,mclaren,Fernando,Alonso,Fernando Alonso,,,14.0,14,18.0,,,,,+1 Lap,0.0,Japanese Grand Prix,Japan,17,4.0,0,0,1,ALO_McLaren,ALO,101.560346,93.943,12.024928,52.0,2.0,MEDIUM,13.254901960784316,7,1.0,33.449,42.225,18.036,2018
2,S VANDOORNE,VAN,vandoorne,McLaren,FF8700,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,,,15.0,15,19.0,,,,,+1 Lap,0.0,Japanese Grand Prix,Japan,17,4.0,0,0,1,VAN_McLaren,VAN,101.576269,95.023,11.906755,52.0,2.0,MEDIUM,13.490196078431373,9,1.0,33.826,42.597,18.318,2018
35,S SIROTKIN,SIR,sirotkin,Williams,FFFFFF,williams,Sergey,Sirotkin,Sergey Sirotkin,,,16.0,16,17.0,,,,,+1 Lap,0.0,Japanese Grand Prix,Japan,17,1.0,0,0,1,SIR_Williams,SIR,100.661098,93.985,9.890271,51.0,3.0,MEDIUM,14.08,11,2.0,33.357,42.137,18.105,2018
18,L STROLL,STR,stroll,Williams,FFFFFF,williams,Lance,Stroll,Lance Stroll,,,17.0,17,14.0,,,,,+1 Lap,0.0,Japanese Grand Prix,Japan,17,-3.0,0,0,1,STR_Williams,STR,101.712442,93.354,13.156851,52.0,3.0,MEDIUM,9.941176470588236,7,2.0,33.244,41.948,18.077,2018
16,C LECLERC,LEC,leclerc,Sauber,9B0000,sauber,Charles,Leclerc,Charles Leclerc,,,18.0,R,10.0,,,,,Mechanical,0.0,Japanese Grand Prix,Japan,17,-8.0,0,0,1,LEC_Sauber,LEC,101.657621,94.515,11.141362,37.0,3.0,MEDIUM,14.416666666666666,7,2.0,33.941,42.14,18.167,2018
27,N HULKENBERG,HUL,hulkenberg,Renault,FFF500,renault,Nico,Hulkenberg,Nico Hulkenberg,,,19.0,R,16.0,,,,,Engine,0.0,Japanese Grand Prix,Japan,17,-3.0,0,0,1,HUL_Renault,HUL,103.394162,94.934,13.629983,37.0,2.0,MEDIUM,12.86111111111111,7,2.0,34.276,42.364,18.147,2018
20,K MAGNUSSEN,MAG,kevin_magnussen,Haas F1 Team,828282,haas,Kevin,Magnussen,Kevin Magnussen,,,20.0,R,12.0,,,,,Collision damage,0.0,Japanese Grand Prix,Japan,17,-8.0,0,0,1,MAG_Haas F1 Team,MAG,116.385333,99.908,20.147124,6.0,1.0,MEDIUM,4.0,3,1.0,36.329,44.09,18.9,2018
44,L HAMILTON,HAM,hamilton,Mercedes,00D2BE,mercedes,Lewis,Hamilton,Lewis Hamilton,,,1.0,1,2.0,,,,0 days 01:43:44.291000,Finished,25.0,Azerbaijan Grand Prix,Azerbaijan,4,1.0,1,1,0,HAM_Mercedes,HAM,109.16035,105.412,7.914625,40.0,3.0,SOFT,13.205128205128204,14,2.0,37.017,42.396,25.563,2018
7,K RAIKKONEN,RAI,raikkonen,Ferrari,DC0000,ferrari,Kimi,Räikkönen,Kimi Räikkönen,,,2.0,2,6.0,,,,0 days 00:00:02.460000,Finished,18.0,Azerbaijan Grand Prix,Azerbaijan,4,4.0,0,1,0,RAI_Ferrari,RAI,111.075146,106.523,9.756048,41.0,1.0,ULTRASOFT,24.125,12,2.0,37.549,42.633,25.517,2018
11,S PEREZ,PER,perez,Force India,F596C8,force_india,Sergio,Perez,Sergio Perez,,,3.0,3,8.0,,,,0 days 00:00:04.024000,Finished,15.0,Azerbaijan Grand Prix,Azerbaijan,4,5.0,0,1,0,PER_Force India,PER,111.08578,106.206,9.38995,41.0,2.0,SOFT,19.375,18,1.0,37.556,42.946,25.437,2018
5,S VETTEL,VET,vettel,Ferrari,DC0000,ferrari,Sebastian,Vettel,Sebastian Vettel,,,4.0,4,1.0,,,,0 days 00:00:05.329000,Finished,12.0,Azerbaijan Grand Prix,Azerbaijan,4,-3.0,0,0,0,VET_Ferrari,VET,108.9749,105.53,7.260238,40.0,3.0,SUPERSOFT,15.205128205128204,13,2.0,36.987,42.209,25.538,2018
55,C SAINZ,SAI,sainz,Renault,FFF500,renault,Carlos,Sainz,Carlos Sainz,,,5.0,5,9.0,,,,0 days 00:00:07.515000,Finished,10.0,Azerbaijan Grand Prix,Azerbaijan,4,4.0,0,0,0,SAI_Renault,SAI,111.444829,106.856,9.553626,41.0,3.0,SOFT,12.625,21,2.0,37.659,43.092,25.292,2018
16,C LECLERC,LEC,leclerc,Sauber,9B0000,sauber,Charles,Leclerc,Charles Leclerc,,,6.0,6,13.0,,,,0 days 00:00:09.158000,Finished,8.0,Azerbaijan Grand Prix,Azerbaijan,4,7.0,0,0,0,LEC_Sauber,LEC,111.901341,107.403,10.420226,41.0,3.0,SUPERSOFT,11.05,12,2.0,37.837,43.053,25.604,2018
14,F ALONSO,ALO,alonso,McLaren,FF8700,mclaren,Fernando,Alonso,Fernando Alonso,,,7.0,7,12.0,,,,0 days 00:00:10.931000,Finished,6.0,Azerbaijan Grand Prix,Azerbaijan,4,5.0,0,0,0,ALO_McLaren,ALO,112.774536,107.449,14.690779,41.0,2.0,SOFT,19.825,14,1.0,37.848,43.282,25.631,2018
18,L STROLL,STR,stroll,Williams,FFFFFF,williams,Lance,Stroll,Lance Stroll,,,8.0,8,10.0,,,,0 days 00:00:12.546000,Finished,4.0,Azerbaijan Grand Prix,Azerbaijan,4,2.0,0,0,0,STR_Williams,STR,111.970975,106.815,10.098426,41.0,3.0,SUPERSOFT,10.9,18,2.0,37.779,42.994,25.223,2018
2,S VANDOORNE,VAN,vandoorne,McLaren,FF8700,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,,,9.0,9,16.0,,,,0 days 00:00:14.152000,Finished,2.0,Azerbaijan Grand Prix,Azerbaijan,4,7.0,0,0,0,VAN_McLaren,VAN,114.66486,107.666,10.221835,43.0,5.0,ULTRASOFT,7.309523809523809,9,3.0,38.065,43.352,25.819,2018
28,B HARTLEY,HAR,brendon_hartley,Toro Rosso,469BFF,toro_rosso,Brendon,Hartley,Brendon Hartley,,,10.0,10,19.0,,,,0 days 00:00:18.030000,Finished,1.0,Azerbaijan Grand Prix,Azerbaijan,4,9.0,0,0,0,HAR_Toro Rosso,HAR,114.054404,108.288,11.142729,42.0,3.0,ULTRASOFT,10.365853658536585,17,3.0,37.983,43.555,25.876,2018
9,M ERICSSON,ERI,ericsson,Sauber,9B0000,sauber,Marcus,Ericsson,Marcus Ericsson,,,11.0,11,18.0,,,,0 days 00:00:18.512000,Finished,0.0,Azerbaijan Grand Prix,Azerbaijan,4,7.0,0,0,0,ERI_Sauber,ERI,118.32676,107.925,17.713719,46.0,4.0,ULTRASOFT,9.22222222222222,14,4.0,38.29,43.799,25.75,2018
10,P GASLY,GAS,gasly,Toro Rosso,469BFF,toro_rosso,Pierre,Gasly,Pierre Gasly,,,12.0,12,17.0,,,,0 days 00:00:24.720000,Finished,0.0,Azerbaijan Grand Prix,Azerbaijan,4,5.0,0,0,0,GAS_Toro Rosso,GAS,113.91669,108.035,9.64314,42.0,3.0,SOFT,11.829268292682928,15,2.0,37.886,43.293,26.408,2018
20,K MAGNUSSEN,MAG,kevin_magnussen,Haas F1 Team,828282,haas,Kevin,Magnussen,Kevin Magnussen,,,13.0,13,15.0,,,,0 days 00:00:40.663000,Finished,0.0,Azerbaijan Grand Prix,Azerbaijan,4,2.0,0,0,0,MAG_Haas F1 Team,MAG,115.567116,108.155,16.853122,43.0,2.0,SOFT,18.666666666666668,15,2.0,37.852,43.606,26.074,2018
77,V BOTTAS,BOT,bottas,Mercedes,00D2BE,mercedes,Valtteri,Bottas,Valtteri Bottas,,,14.0,R,3.0,,,,,Puncture,0.0,Azerbaijan Grand Prix,Azerbaijan,4,-11.0,0,0,1,BOT_Mercedes,BOT,108.561378,105.149,7.583782,37.0,2.0,SUPERSOFT,25.583333333333332,17,1.0,36.995,42.391,25.593,2018
8,R GROSJEAN,GRO,grosjean,Haas F1 Team,828282,haas,Romain,Grosjean,Romain Grosjean,,,15.0,R,20.0,,,,,Accident,0.0,Azerbaijan Grand Prix,Azerbaijan,4,5.0,0,0,1,GRO_Haas F1 Team,GRO,111.810135,106.88,10.942796,37.0,2.0,SUPERSOFT,20.47222222222222,12,1.0,37.847,42.998,25.722,2018
33,M VERSTAPPEN,VER,max_verstappen,Red Bull Racing,1E41FF,red_bull,Max,Verstappen,Max Verstappen,,,16.0,R,5.0,,,,,Collision,0.0,Azerbaijan Grand Prix,Azerbaijan,4,-11.0,0,0,1,VER_Red Bull Racing,VER,109.746742,105.771,8.242744,35.0,2.0,SUPERSOFT,24.294117647058822,17,1.0,37.389,42.317,25.606,2018
3,D RICCIARDO,RIC,ricciardo,Red Bull Racing,1E41FF,red_bull,Daniel,Ricciardo,Daniel Ricciardo,,,17.0,R,4.0,,,,,Collision,0.0,Azerbaijan Grand Prix,Azerbaijan,4,-13.0,0,0,1,RIC_Red Bull Racing,RIC,109.7274,105.419,8.215582,35.0,2.0,SUPERSOFT,23.147058823529413,15,1.0,37.409,42.38,25.158,2018
27,N HULKENBERG,HUL,hulkenberg,Renault,FFF500,renault,Nico,Hulkenberg,Nico Hulkenberg,,,18.0,R,14.0,,,,,Accident,0.0,Azerbaijan Grand Prix,Azerbaijan,4,-4.0,0,0,1,HUL_Renault,HUL,119.446333,108.867,19.059451,6.0,1.0,ULTRASOFT,10.0,4,0.0,38.639,43.927,25.201,2018
31,E OCON,OCO,ocon,Force India,F596C8,force_india,Esteban,Ocon,Esteban Ocon,,,19.0,R,7.0,,,,,Collision,0.0,Azerbaijan Grand Prix,Azerbaijan,4,-12.0,0,0,1,OCO_Force India,,,,,,,,,,,,,,2018
35,S SIROTKIN,SIR,sirotkin,Williams,FFFFFF,williams,Sergey,Sirotkin,Sergey Sirotkin,,,20.0,R,11.0,,,,,Collision,0.0,Azerbaijan Grand Prix,Azerbaijan,4,-9.0,0,0,1,SIR_Williams,,,,,,,,,,,,,,2018
5,S VETTEL,VET,vettel,Ferrari,DC0000,ferrari,Sebastian,Vettel,Sebastian Vettel,,,1.0,1,1.0,,,,0 days 01:28:31.377000,Finished,25.0,Canadian Grand Prix,Canada,7,0.0,1,1,0,VET_Ferrari,VET,78.033257,73.964,11.192054,70.0,2.0,ULTRASOFT,19.058823529411764,12,1.0,20.431,23.706,29.74,2018
77,V BOTTAS,BOT,bottas,Mercedes,00D2BE,mercedes,Valtteri,Bottas,Valtteri Bottas,,,2.0,2,2.0,,,,0 days 00:00:07.376000,Finished,18.0,Canadian Grand Prix,Canada,7,0.0,0,1,0,BOT_Mercedes,BOT,78.115785,73.992,11.175392,70.0,2.0,ULTRASOFT,19.27536231884058,15,1.0,20.344,23.514,29.925,2018
33,M VERSTAPPEN,VER,max_verstappen,Red Bull Racing,1E41FF,red_bull,Max,Verstappen,Max Verstappen,,,3.0,3,3.0,,,,0 days 00:00:08.360000,Finished,15.0,Canadian Grand Prix,Canada,7,0.0,0,1,0,VER_Red Bull Racing,VER,78.117457,73.864,11.149535,70.0,2.0,SUPERSOFT,23.91304347826087,22,1.0,20.383,23.535,29.831,2018
3,D RICCIARDO,RIC,ricciardo,Red Bull Racing,1E41FF,red_bull,Daniel,Ricciardo,Daniel Ricciardo,,,4.0,4,6.0,,,,0 days 00:00:20.892000,Finished,12.0,Canadian Grand Prix,Canada,7,2.0,0,0,0,RIC_Red Bull Racing,RIC,78.2849,73.835,11.044811,70.0,2.0,SUPERSOFT,23.405797101449274,26,1.0,20.267,23.607,29.774,2018
44,L HAMILTON,HAM,hamilton,Mercedes,00D2BE,mercedes,Lewis,Hamilton,Lewis Hamilton,,,5.0,5,4.0,,,,0 days 00:00:21.559000,Finished,10.0,Canadian Grand Prix,Canada,7,-1.0,0,0,0,HAM_Mercedes,HAM,78.339842,74.183,11.048067,70.0,2.0,SUPERSOFT,23.91304347826087,23,1.0,20.503,23.581,29.783,2018
7,K RAIKKONEN,RAI,raikkonen,Ferrari,DC0000,ferrari,Kimi,Räikkönen,Kimi Räikkönen,,,6.0,6,5.0,,,,0 days 00:00:27.184000,Finished,8.0,Canadian Grand Prix,Canada,7,-1.0,0,0,0,RAI_Ferrari,RAI,78.4245,74.075,11.023765,70.0,2.0,SUPERSOFT,19.27536231884058,20,1.0,20.648,23.607,29.771,2018
27,N HULKENBERG,HUL,hulkenberg,Renault,FFF500,renault,Nico,Hulkenberg,Nico Hulkenberg,,,7.0,7,7.0,,,,,+1 Lap,6.0,Canadian Grand Prix,Canada,7,0.0,0,0,1,HUL_Renault,HUL,79.523985,75.488,10.849838,69.0,2.0,SUPERSOFT,25.147058823529413,12,1.0,20.93,24.05,30.198,2018
55,C SAINZ,SAI,sainz,Renault,FFF500,renault,Carlos,Sainz,Carlos Sainz,,,8.0,8,9.0,,,,,+1 Lap,4.0,Canadian Grand Prix,Canada,7,1.0,0,0,1,SAI_Renault,SAI,79.579144,75.666,10.851571,69.0,2.0,SUPERSOFT,24.558823529411764,15,1.0,20.986,24.081,30.267,2018
31,E OCON,OCO,ocon,Force India,F596C8,force_india,Esteban,Ocon,Esteban Ocon,,,9.0,9,8.0,,,,,+1 Lap,2.0,Canadian Grand Prix,Canada,7,-1.0,0,0,1,OCO_Force India,OCO,79.600956,75.498,10.859168,69.0,2.0,SUPERSOFT,26.41176470588235,19,1.0,20.977,24.113,30.255,2018
16,C LECLERC,LEC,leclerc,Sauber,9B0000,sauber,Charles,Leclerc,Charles Leclerc,,,10.0,10,13.0,,,,,+1 Lap,1.0,Canadian Grand Prix,Canada,7,3.0,0,0,1,LEC_Sauber,LEC,79.743927,75.351,10.831928,69.0,2.0,SUPERSOFT,21.264705882352946,25,1.0,20.883,24.054,30.289,2018
10,P GASLY,GAS,gasly,Toro Rosso,469BFF,toro_rosso,Pierre,Gasly,Pierre Gasly,,,11.0,11,16.0,,,,,+1 Lap,0.0,Canadian Grand Prix,Canada,7,5.0,0,0,1,GAS_Toro Rosso,GAS,79.818086,75.699,10.917887,69.0,2.0,SUPERSOFT,19.61764705882353,22,1.0,21.049,24.116,30.257,2018
8,R GROSJEAN,GRO,grosjean,Haas F1 Team,828282,haas,Romain,Grosjean,Romain Grosjean,,,12.0,12,20.0,,,,,+1 Lap,0.0,Canadian Grand Prix,Canada,7,8.0,0,0,1,GRO_Haas F1 Team,GRO,79.823608,75.47,11.013883,69.0,2.0,ULTRASOFT,19.985294117647054,21,1.0,20.751,23.984,30.206,2018
20,K MAGNUSSEN,MAG,kevin_magnussen,Haas F1 Team,828282,haas,Kevin,Magnussen,Kevin Magnussen,,,13.0,13,11.0,,,,,+1 Lap,0.0,Canadian Grand Prix,Canada,7,-2.0,0,0,1,MAG_Haas F1 Team,MAG,79.87555,75.401,10.834401,69.0,2.0,SUPERSOFT,19.985294117647054,26,1.0,20.792,24.025,30.365,2018
11,S PEREZ,PER,perez,Force India,F596C8,force_india,Sergio,Perez,Sergio Perez,,,14.0,14,10.0,,,,,+1 Lap,0.0,Canadian Grand Prix,Canada,7,-4.0,0,0,1,PER_Force India,PER,79.847188,75.1,11.043712,69.0,3.0,SUPERSOFT,14.926470588235292,17,2.0,20.839,24.066,30.086,2018
9,M ERICSSON,ERI,ericsson,Sauber,9B0000,sauber,Marcus,Ericsson,Marcus Ericsson,,,15.0,15,19.0,,,,,+2 Laps,0.0,Canadian Grand Prix,Canada,7,4.0,0,0,1,ERI_Sauber,ERI,80.506705,76.403,11.225348,68.0,1.0,SUPERSOFT,34.0,25,1.0,21.2,24.344,30.735,2018
2,S VANDOORNE,VAN,vandoorne,McLaren,FF8700,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,,,16.0,16,15.0,,,,,+2 Laps,0.0,Canadian Grand Prix,Canada,7,-1.0,0,0,1,VAN_McLaren,VAN,80.531941,75.765,12.040896,68.0,2.0,SUPERSOFT,19.970149253731343,20,2.0,20.88,24.253,30.457,2018
35,S SIROTKIN,SIR,sirotkin,Williams,FFFFFF,williams,Sergey,Sirotkin,Sergey Sirotkin,,,17.0,17,18.0,,,,,+2 Laps,0.0,Canadian Grand Prix,Canada,7,1.0,0,0,1,SIR_Williams,SIR,80.86325,75.924,10.774866,68.0,2.0,ULTRASOFT,18.328358208955223,28,1.0,21.094,24.257,30.502,2018
14,F ALONSO,ALO,alonso,McLaren,FF8700,mclaren,Fernando,Alonso,Fernando Alonso,,,18.0,R,14.0,,,,,Exhaust,0.0,Canadian Grand Prix,Canada,7,-4.0,0,0,1,ALO_McLaren,ALO,82.119675,76.18,13.888114,40.0,2.0,SUPERSOFT,10.41025641025641,16,1.0,21.036,24.416,30.636,2018
28,B HARTLEY,HAR,brendon_hartley,Toro Rosso,469BFF,toro_rosso,Brendon,Hartley,Brendon Hartley,,,19.0,R,12.0,,,,,Collision,0.0,Canadian Grand Prix,Canada,7,-7.0,0,0,1,HAR_Toro Rosso,,,,,,,,,,,,,,2018
18,L STROLL,STR,stroll,Williams,FFFFFF,williams,Lance,Stroll,Lance Stroll,,,20.0,R,17.0,,,,,Collision,0.0,Canadian Grand Prix,Canada,7,-3.0,0,0,1,STR_Williams,,,,,,,,,,,,,,2018
33,M VERSTAPPEN,VER,max_verstappen,Red Bull Racing,1E41FF,red_bull,Max,Verstappen,Max Verstappen,,,1.0,1,4.0,,,,0 days 01:21:56.024000,Finished,25.0,Austrian Grand Prix,Austria,9,3.0,1,1,0,VER_Red Bull Racing,VER,69.239774,67.442,3.850121,71.0,2.0,SOFT,24.9,26,1.0,16.946,29.802,20.521,2018
7,K RAIKKONEN,RAI,raikkonen,Ferrari,DC0000,ferrari,Kimi,Räikkönen,Kimi Räikkönen,,,2.0,2,3.0,,,,0 days 00:00:01.504000,Finished,18.0,Austrian Grand Prix,Austria,9,1.0,0,1,0,RAI_Ferrari,RAI,69.260957,66.957,3.93207,71.0,2.0,SOFT,24.9,13,1.0,16.809,29.706,20.259,2018
5,S VETTEL,VET,vettel,Ferrari,DC0000,ferrari,Sebastian,Vettel,Sebastian Vettel,,,3.0,3,6.0,,,,0 days 00:00:03.181000,Finished,15.0,Austrian Grand Prix,Austria,9,3.0,0,1,0,VET_Ferrari,VET,69.284577,67.082,4.2629719999999995,71.0,2.0,SOFT,24.9,15,1.0,16.846,29.767,20.272,2018
8,R GROSJEAN,GRO,grosjean,Haas F1 Team,828282,haas,Romain,Grosjean,Romain Grosjean,,,4.0,4,5.0,,,,,+1 Lap,12.0,Austrian Grand Prix,Austria,9,1.0,0,0,1,GRO_Haas F1 Team,GRO,70.534942,69.071,3.994346,70.0,2.0,SOFT,24.44927536231884,5,1.0,17.354,30.417,20.984,2018
20,K MAGNUSSEN,MAG,kevin_magnussen,Haas F1 Team,828282,haas,Kevin,Magnussen,Kevin Magnussen,,,5.0,5,8.0,,,,,+1 Lap,10.0,Austrian Grand Prix,Austria,9,3.0,0,0,1,MAG_Haas F1 Team,MAG,70.5575,68.476,3.959101,70.0,2.0,SOFT,19.73913043478261,10,1.0,17.121,30.264,20.78,2018
31,E OCON,OCO,ocon,Force India,F596C8,force_india,Esteban,Ocon,Esteban Ocon,,,6.0,6,11.0,,,,,+1 Lap,8.0,Austrian Grand Prix,Austria,9,5.0,0,0,1,OCO_Force India,OCO,70.7135,68.85,3.917687,70.0,2.0,SOFT,23.84057971014493,10,1.0,17.101,30.54,20.922,2018
11,S PEREZ,PER,perez,Force India,F596C8,force_india,Sergio,Perez,Sergio Perez,,,7.0,7,16.0,,,,,+1 Lap,6.0,Austrian Grand Prix,Austria,9,9.0,0,0,1,PER_Force India,PER,70.7349,68.504,4.267788,70.0,2.0,SOFT,18.797101449275363,14,1.0,16.835,30.393,20.945,2018
14,F ALONSO,ALO,alonso,McLaren,FF8700,mclaren,Fernando,Alonso,Fernando Alonso,,,8.0,8,13.0,,,,,+1 Lap,4.0,Austrian Grand Prix,Austria,9,5.0,0,0,1,ALO_McLaren,ALO,70.945185,68.661,3.968855,70.0,2.0,SOFT,23.84057971014493,17,1.0,16.96,30.517,20.607,2018
16,C LECLERC,LEC,leclerc,Sauber,9B0000,sauber,Charles,Leclerc,Charles Leclerc,,,9.0,9,18.0,,,,,+1 Lap,2.0,Austrian Grand Prix,Austria,9,9.0,0,0,1,LEC_Sauber,LEC,71.0067,69.006,3.928235,70.0,2.0,SOFT,23.84057971014493,8,1.0,17.051,30.486,20.96,2018
9,M ERICSSON,ERI,ericsson,Sauber,9B0000,sauber,Marcus,Ericsson,Marcus Ericsson,,,10.0,10,20.0,,,,,+1 Lap,1.0,Austrian Grand Prix,Austria,9,10.0,0,0,1,ERI_Sauber,ERI,71.014471,68.216,3.883061,70.0,2.0,SOFT,19.05797101449275,23,1.0,16.866,30.267,20.677,2018
10,P GASLY,GAS,gasly,Toro Rosso,469BFF,toro_rosso,Pierre,Gasly,Pierre Gasly,,,11.0,11,12.0,,,,,+1 Lap,0.0,Austrian Grand Prix,Austria,9,1.0,0,0,1,GAS_Toro Rosso,GAS,71.104571,69.295,3.877666,70.0,2.0,SOFT,23.84057971014493,8,1.0,17.078,30.432,21.173,2018
55,C SAINZ,SAI,sainz,Renault,FFF500,renault,Carlos,Sainz,Carlos Sainz,,,12.0,12,9.0,,,,,+1 Lap,0.0,Austrian Grand Prix,Austria,9,-3.0,0,0,1,SAI_Renault,SAI,71.1763,68.766,4.697038,70.0,3.0,SUPERSOFT,14.53623188405797,9,2.0,16.975,30.563,20.99,2018
